entry_year,extraction_period,rule_version,source_field,entry_date_source_field,case_model,event_kind,status,rule_id,event_rows,case_count,money_mention_rows,total_amount_rows,unassigned_money_rows,unclassified_money_rows,dollar_token_missed_rows
2006,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_additional_plea_procedure,2,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,vacatur_reference,reference,sfsc.strict_judgment_end_state.vacatur_motion_hearing_set,2,1,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_judgment_request,2,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,appellate_review,appeal_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,2,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,vacatur_reference,reference,sfsc.strict_judgment_end_state.vacatur_reference,2,2,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,unlawful_detainer,writ_reference,reference,sfsc.strict_judgment_end_state.renewal_notice,2,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,dismissal,operative,sfsc.strict_judgment_end_state.court_dismissal_order_caption,2,2,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,probate,probate_status_order,operative,sfsc.strict_judgment_end_state.probate_status_granted_observed,2,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,vacatur,operative,sfsc.strict_judgment_end_state.reviewed_residual_judgment_or_dismissal_vacated,2,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,appeal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,2,2,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.audited_notice_of_dismissal_result,2,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,writ_reference,reference,sfsc.strict_judgment_end_state.case_model_mismatch,2,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,criminal,vacatur_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,2,1,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.notice_of_dismissal_order,2,2,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,probate,appeal_dismissed,operative,sfsc.strict_judgment_end_state.appeal_dismissal_clerk_certificate,2,1,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,dismissal_reference,reference,sfsc.strict_judgment_end_state.dismissal_set_aside,2,1,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_appointment_order,operative,sfsc.strict_judgment_end_state.probate_appointment_denied,2,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_capacity_order,operative,sfsc.strict_judgment_end_state.probate_capacity_granted_observed,2,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.reviewed_grammar_summary_judgment_opposition_or_evidence,2,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.reviewed_grammar_default_judgment_supporting_papers,2,2,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_judgment,operative,sfsc.strict_judgment_end_state.family_final_judgment,2,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,vacatur_reference,reference,sfsc.strict_judgment_end_state.reviewed_grammar_judgment_vacatur_intention_notice,2,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_custody_order,operative,sfsc.strict_judgment_end_state.family_observed_multi_effect_family_custody_order,2,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.judgment_lien_release,2,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,vacatur_reference,reference,sfsc.strict_judgment_end_state.audited_stipulation_and_order_reference,2,2,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,6689,4643,2164,0,2164,19,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.request_to_enter_judgment,4556,3463,1999,0,1999,59,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.certificate_or_declaration,1743,1152,425,0,425,27,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,judgment_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,776,456,363,0,363,94,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_judgment_cost_bill,349,314,348,0,348,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_appointment_order,operative,sfsc.strict_judgment_end_state.probate_fiduciary_appointed,744,471,229,0,229,229,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,2019,1211,159,0,159,25,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_appointment_order,operative,sfsc.strict_judgment_end_state.probate_fiduciary_appointment_granted_observed,267,232,157,0,157,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_letters_order,operative,sfsc.strict_judgment_end_state.probate_letters_granted_observed,536,504,138,0,138,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_judgment_cost_bill,137,124,137,0,137,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.criminal_sentence_minute_order,933,931,122,0,122,92,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,judgment,operative,sfsc.strict_judgment_end_state.judgment_entered,167,163,121,0,121,80,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.criminal_ajw_sentence_shorthand,842,841,107,0,107,86,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_account_order,operative,sfsc.strict_judgment_end_state.probate_account_granted_observed,1051,937,97,0,97,94,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_fee_compensation_order,operative,sfsc.strict_judgment_end_state.probate_fee_compensation_granted_observed,1033,884,93,0,93,0,4
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.request_to_enter_judgment,825,799,83,0,83,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,writ_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,611,442,81,0,81,78,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_procedural_filing,353,151,77,1,76,70,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_diversion_progress_calendar,4626,1226,70,0,70,59,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,satisfaction,operative,sfsc.strict_judgment_end_state.observed_execution_returned_satisfied,70,70,70,0,70,70,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.criminal_sentence_minute_order,340,340,69,0,69,54,0
2011,historical_pre_2000,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_judgment_cost_bill,66,59,66,0,66,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,72,65,65,0,65,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_will_admission_order,operative,sfsc.strict_judgment_end_state.probate_will_relief_granted_observed,294,279,54,0,54,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.criminal_ajw_sentence_shorthand,293,293,51,0,51,46,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,judgment_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,416,392,48,1,47,3,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_calendar_or_transfer_setting,1514,806,30,0,30,29,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,11132,1125,29,1,28,5,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_plea_advisement_or_not_guilty_procedure,4821,4229,20,0,20,20,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,1069,955,19,0,19,2,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_diversion_progress_calendar,324,258,18,0,18,16,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_procedural_filing,3027,871,17,0,17,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment,operative,sfsc.strict_judgment_end_state.judgment_entered,314,280,26,9,17,8,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_judgment_cost_bill,16,14,16,0,16,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,settlement_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,12435,3618,15,0,15,8,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,judgment_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,131,112,15,0,15,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_administration_order,operative,sfsc.strict_judgment_end_state.probate_administration_granted_observed,124,88,15,0,15,8,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,vacatur_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,71,64,14,0,14,11,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,writ_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,739,183,13,0,13,12,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_calendar_or_transfer_setting,78,73,13,0,13,13,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.certificate_or_declaration,161,140,12,0,12,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_embedded_warrant_status,910,704,11,0,11,11,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,judgment,operative,sfsc.strict_judgment_end_state.judgment_entered,696,671,15,4,11,4,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_procedural_filing,5336,2173,10,0,10,9,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,judgment_reference,reference,sfsc.strict_judgment_end_state.abstract_of_judgment,58,57,10,0,10,7,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,probate_order_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,22,21,10,0,10,10,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_plea,operative,sfsc.strict_judgment_end_state.criminal_guilty_or_no_contest_plea,2196,2188,9,0,9,4,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,probate_account_order,operative,sfsc.strict_judgment_end_state.probate_account_granted_observed,111,93,9,0,9,6,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,probate_appointment_order,operative,sfsc.strict_judgment_end_state.probate_fiduciary_appointment_granted_observed,21,19,9,0,9,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_judgment_cost_bill,8,6,8,0,8,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_diversion_or_program_procedure,1088,538,7,0,7,7,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_procedural_filing,108,48,7,0,7,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.recorded_direct_criminal_sentence,65,61,7,0,7,6,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_procedural_filing,32,23,7,0,7,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,judgment_reference,reference,sfsc.strict_judgment_end_state.hearing_setting,2130,2002,6,0,6,4,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_procedural_filing,316,141,6,0,6,6,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,judgment_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,147,70,6,0,6,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,settlement_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,109,87,6,0,6,5,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,69,53,6,0,6,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,amended_judgment,superseding,sfsc.strict_judgment_end_state.observed_amended_or_revised_judgment,57,54,46,40,6,5,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,writ_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,44,37,6,0,6,6,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,probate_order_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,7,7,6,0,6,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_plea,operative,sfsc.strict_judgment_end_state.criminal_guilty_or_no_contest_plea,338,337,5,0,5,3,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_property_order,operative,sfsc.strict_judgment_end_state.probate_property_granted_observed,241,151,5,0,5,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,settlement_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,142,86,5,0,5,1,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,probate_fee_compensation_order,operative,sfsc.strict_judgment_end_state.probate_fee_compensation_granted_observed,107,92,5,0,5,0,3
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_sentence_modification,operative,sfsc.strict_judgment_end_state.criminal_sentence_deemed_served,90,88,5,0,5,4,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,verdict_recorded,operative,sfsc.strict_judgment_end_state.observed_verdict_returned_filed_or_entered,70,53,33,28,5,6,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,64,55,5,0,5,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.criminal_sentence_direct_shorthand,40,40,5,0,5,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,writ_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,29,21,5,0,5,5,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_support_order,operative,sfsc.strict_judgment_end_state.family_support_order,622,490,4,0,4,4,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_plea,operative,sfsc.strict_judgment_end_state.criminal_concatenated_guilty_or_no_contest_plea,378,377,4,0,4,4,1
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,dismissal_reference,reference,sfsc.strict_judgment_end_state.conditional_future_case_dismissal,127,119,4,0,4,4,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,dismissal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,114,108,4,0,4,3,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,judgment_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,88,67,4,0,4,1,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_sentence_modification,operative,sfsc.strict_judgment_end_state.criminal_sentence_deemed_served,55,54,4,0,4,3,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_fiduciary_change_order,operative,sfsc.strict_judgment_end_state.probate_fiduciary_change_granted_observed,23,20,4,0,4,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,satisfaction_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,22,21,4,0,4,4,0
2011,unknown_period,2.9.1,description,date_filed,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.criminal_sentence_minute_order,18,18,4,0,4,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,5820,4310,3,0,3,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.hearing_setting,1995,1164,3,0,3,3,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.criminal_dismissal_motion_or_setting,1155,160,3,0,3,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,dismissal,operative,sfsc.strict_judgment_end_state.criminal_pc1385_portal_dismissal,817,817,3,0,3,3,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal,operative,sfsc.strict_judgment_end_state.direct_case_dismissed,805,795,3,0,3,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,satisfaction,operative,sfsc.strict_judgment_end_state.satisfaction_filed,775,744,3,0,3,3,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,satisfaction,operative,sfsc.strict_judgment_end_state.satisfaction_filed,543,500,3,0,3,3,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_plea_advisement_or_not_guilty_procedure,514,511,3,0,3,3,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,dismissal,operative,sfsc.strict_judgment_end_state.criminal_mo138572_companion_case_dismissal,391,390,3,0,3,3,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,dismissal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,194,149,3,0,3,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_account_order,operative,sfsc.strict_judgment_end_state.probate_account_order,173,166,3,0,3,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_sentence_modification,operative,sfsc.strict_judgment_end_state.criminal_sentence_modification,145,140,3,0,3,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,dismissal_reference,reference,sfsc.strict_judgment_end_state.criminal_dismissal_motion_or_setting,144,110,3,0,3,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment,operative,sfsc.strict_judgment_end_state.judgment_entered,122,118,4,1,3,3,1
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_plea,operative,sfsc.strict_judgment_end_state.criminal_concatenated_guilty_or_no_contest_plea,109,109,3,0,3,3,1
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,judgment_reference,reference,sfsc.strict_judgment_end_state.certificate_or_declaration,60,56,3,0,3,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,appeal_affirmed,operative,sfsc.strict_judgment_end_state.criminal_appellate_judgment_result,52,51,3,0,3,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.criminal_sentence_direct_shorthand,16,16,3,0,3,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_medical_authority_order,operative,sfsc.strict_judgment_end_state.probate_medical_authority_granted_observed,14,12,3,0,3,0,0
2011,unknown_period,2.9.1,description,date_filed,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.criminal_ajw_sentence_shorthand,14,14,3,0,3,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_sanctions_order,operative,sfsc.strict_judgment_end_state.family_sanctions_granted_contextual,14,14,3,0,3,3,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,judgment_reference,reference,sfsc.strict_judgment_end_state.proof_of_service,12,11,3,0,3,1,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,judgment_reference,reference,sfsc.strict_judgment_end_state.abstract_of_judgment,11,11,3,0,3,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,dismissal,operative,sfsc.strict_judgment_end_state.probate_creditor_claim_dismissed,9,8,3,0,3,3,0
2011,unknown_period,2.9.1,docketEntryComment,filedDate,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.criminal_sentence_minute_order,7,7,3,0,3,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_restitution_order,operative,sfsc.strict_judgment_end_state.audited_criminal_restitution_order_filed,3,3,3,0,3,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,vacatur_reference,reference,sfsc.strict_judgment_end_state.request_to_enter_judgment,3,3,3,0,3,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,settlement_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,3712,1443,2,0,2,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_letters_order,operative,sfsc.strict_judgment_end_state.probate_letters_order,1035,762,2,0,2,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_sentence_modification,operative,sfsc.strict_judgment_end_state.criminal_probation_terminated_or_expired,496,494,2,0,2,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_arraignment_plea_or_disposition_calendar,484,418,2,0,2,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_distribution_order,operative,sfsc.strict_judgment_end_state.probate_distribution_granted_observed,462,439,2,0,2,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,writ_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,459,109,2,0,2,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,settlement_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,375,179,2,0,2,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,vacatur_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,270,114,2,0,2,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.dismissal_set_aside,124,35,2,0,2,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,vacatur,operative,sfsc.strict_judgment_end_state.vacatur_entered,115,85,8,6,2,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_procedural_filing,89,50,2,0,2,2,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_embedded_warrant_status,85,83,2,0,2,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,probate_order_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,62,50,2,0,2,1,0
2011,unknown_period,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_plea_advisement_or_not_guilty_procedure,61,55,2,0,2,2,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_sentence_modification,operative,sfsc.strict_judgment_end_state.criminal_sentence_modification,32,32,2,0,2,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,judgment_reference,reference,sfsc.strict_judgment_end_state.certificate_or_declaration,22,22,2,0,2,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,judgment_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,21,13,2,0,2,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,judgment_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,20,10,3,1,2,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,appeal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,17,15,2,0,2,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,appeal_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,9,9,2,0,2,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,probate_administration_order,operative,sfsc.strict_judgment_end_state.probate_administration_granted_observed,7,3,2,0,2,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,writ_reference,reference,sfsc.strict_judgment_end_state.writ_filing_reference,6,5,2,0,2,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,verdict_recorded,operative,sfsc.strict_judgment_end_state.observed_jury_verdict_for_party,5,4,2,0,2,2,0
2011,unknown_period,2.9.1,docketEntryComment,filedDate,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.criminal_ajw_sentence_shorthand,4,4,2,0,2,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,appeal_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,3,2,2,0,2,1,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,settlement_reference,reference,sfsc.strict_judgment_end_state.request_to_enter_judgment,3,1,2,0,2,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,appeal_affirmed,operative,sfsc.strict_judgment_end_state.appeal_affirmed,2,2,2,0,2,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,dismissal_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,2,1,2,0,2,2,0
2011,historical_pre_2000,2.9.1,description,date_filed,writ_or_mandate,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_judgment_cost_bill,2,2,2,0,2,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_property_order,operative,sfsc.strict_judgment_end_state.family_property_specific_granted_contextual,2,2,2,0,2,2,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_calendar_or_hearing,2650,1049,1,0,1,0,0
